월,대여소번호,대여소명,대여구분,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간,연령구분
1,811,811. 녹사평역1번출구,3,2,6,5,246.11,1.93,8318.27,190,0
1,811,811. 녹사평역1번출구,3,2,0,15,473.43,4.27,18393.43,114,0
1,811,811. 녹사평역1번출구,3,1,2,32,1063.93,9.02,38829.48,323,1
1,811,811. 녹사평역1번출구,3,1,3,33,1193.36,9.06,39098.61,333,1
1,811,811. 녹사평역1번출구,3,1,4,19,566.59,4.5,19360.76,328,0
1,811,811. 녹사평역1번출구,3,1,5,14,841.11,6.61,28499.25,191,0
1,811,811. 녹사평역1번출구,3,1,6,1,25.66,0.25,1080.0,6,0
1,811,811. 녹사평역1번출구,3,1,7,1,25.31,0.19,830.0,3,0
1,811,811. 녹사평역1번출구,3,1,0,16,656.81,6.75,29108.95,327,0
1,812,812. 용산전쟁기념관,0,1,2,2,52.79,0.47,2020.0,14,1
1,812,812. 용산전쟁기념관,1,0,0,8,224.67,2.02,8728.49,189,0
1,812,812. 용산전쟁기념관,2,0,1,3,31.6,0.3,1325.41,70,0
1,812,812. 용산전쟁기념관,2,0,2,7,237.87,2.07,8900.0,153,1
1,812,812. 용산전쟁기념관,2,2,1,3,88.21,0.7,2998.92,167,0
1,812,812. 용산전쟁기념관,2,2,2,4,115.04,1.35,5807.46,77,1
1,812,812. 용산전쟁기념관,2,2,3,1,97.42,0.78,3370.0,31,1
1,812,812. 용산전쟁기념관,2,1,1,2,59.24,0.87,3740.0,52,0
1,812,812. 용산전쟁기념관,2,1,2,4,242.93,1.66,7132.5,74,1
1,812,812. 용산전쟁기념관,2,1,3,3,103.02,0.86,3716.65,124,1
1,812,812. 용산전쟁기념관,2,1,4,3,77.74,0.52,2273.75,16,0
1,812,812. 용산전쟁기념관,2,1,5,1,67.44,0.61,2620.0,17,0
1,812,812. 용산전쟁기념관,2,1,0,2,194.9,1.46,6310.0,50,0
1,812,812. 용산전쟁기념관,3,0,2,5,229.36,2.01,8678.87,63,1
1,812,812. 용산전쟁기념관,3,0,3,9,84.17,0.74,3168.7,56,1
1,812,812. 용산전쟁기념관,3,0,4,4,71.53,0.61,2626.35,26,0
1,812,812. 용산전쟁기념관,3,0,2,1,65.89,0.59,2560.0,50,1
1,812,812. 용산전쟁기념관,3,2,2,3,187.78,1.76,7580.0,62,1
1,812,812. 용산전쟁기념관,3,2,3,6,123.17,1.1,4784.95,78,1
1,812,812. 용산전쟁기념관,3,1,2,5,340.69,2.88,12380.81,124,1
1,812,812. 용산전쟁기념관,3,1,3,3,236.85,1.53,6587.15,92,1
1,812,812. 용산전쟁기념관,3,1,4,15,469.74,5.15,22227.84,154,0
1,813,813. 삼각지역 3번출구,1,0,0,2,429.09,3.87,16670.0,118,0
1,813,813. 삼각지역 3번출구,2,0,2,5,547.44,4.11,17729.25,180,1
1,813,813. 삼각지역 3번출구,2,0,3,6,344.67,3.27,14093.85,196,1
1,813,813. 삼각지역 3번출구,2,0,4,1,52.02,0.43,1850.2,11,0
1,813,813. 삼각지역 3번출구,2,0,5,1,88.86,0.77,3300.0,12,0
1,813,813. 삼각지역 3번출구,2,2,2,7,186.13,1.82,7894.43,149,1
1,813,813. 삼각지역 3번출구,2,2,3,4,304.74,3.06,13189.17,94,1
1,813,813. 삼각지역 3번출구,2,1,2,9,551.89,4.58,19796.06,212,1
1,813,813. 삼각지역 3번출구,2,1,3,3,48.14,0.45,1960.88,28,1
1,813,813. 삼각지역 3번출구,2,1,4,3,502.62,3.4,14662.47,71,0
1,813,813. 삼각지역 3번출구,2,1,0,4,324.25,2.08,9000.1,84,0
1,813,813. 삼각지역 3번출구,3,0,2,32,832.24,8.2,35379.05,212,1
1,813,813. 삼각지역 3번출구,3,0,3,26,417.1,3.54,15237.95,190,1
1,813,813. 삼각지역 3번출구,3,0,4,9,938.14,6.62,28583.41,240,0
1,813,813. 삼각지역 3번출구,3,0,5,10,256.15,2.1,9088.89,212,0
1,813,813. 삼각지역 3번출구,3,0,6,2,30.64,0.26,1121.17,38,0
1,813,813. 삼각지역 3번출구,3,0,0,1,35.52,0.32,1380.0,7,0
1,813,813. 삼각지역 3번출구,3,0,2,3,28.83,0.26,1120.0,8,1
1,813,813. 삼각지역 3번출구,3,2,2,15,1057.51,9.78,42172.01,270,1
1,813,813. 삼각지역 3번출구,3,2,3,39,1026.01,9.09,39122.89,1006,1
1,813,813. 삼각지역 3번출구,3,2,4,3,693.25,6.16,26561.91,135,0
1,813,813. 삼각지역 3번출구,3,2,5,4,292.63,3.11,13410.0,103,0
1,813,813. 삼각지역 3번출구,3,2,7,2,137.98,1.25,5360.41,37,0
1,813,813. 삼각지역 3번출구,3,2,0,3,52.58,0.53,2289.39,78,0
1,813,813. 삼각지역 3번출구,3,1,2,19,561.67,4.55,19595.63,339,1
1,813,813. 삼각지역 3번출구,3,1,3,28,1387.21,10.87,46805.65,645,1
1,813,813. 삼각지역 3번출구,3,1,4,8,1233.5,10.41,44851.72,381,0
1,813,813. 삼각지역 3번출구,3,1,5,6,335.43,3.12,13435.04,460,0
1,813,813. 삼각지역 3번출구,3,1,6,8,188.24,1.59,6828.39,183,0
1,813,813. 삼각지역 3번출구,3,1,0,6,165.31,1.24,5351.48,89,0
1,815,815. LIG강촌아파트 103동앞,0,0,4,6,628.14,5.15,22195.14,325,0
1,815,815. LIG강촌아파트 103동앞,0,2,0,2,230.17,2.07,8941.98,135,0
1,815,815. LIG강촌아파트 103동앞,1,0,0,2,254.24,2.29,9877.03,86,0
1,815,815. LIG강촌아파트 103동앞,2,0,1,5,166.34,1.52,6592.18,106,0
1,815,815. LIG강촌아파트 103동앞,2,0,2,11,919.43,7.84,33824.4,407,1
1,815,815. LIG강촌아파트 103동앞,2,0,3,8,871.88,7.19,30997.73,212,1
1,815,815. LIG강촌아파트 103동앞,2,0,4,3,245.49,1.98,8521.4,219,0
1,815,815. LIG강촌아파트 103동앞,2,0,0,2,372.64,3.36,14477.05,112,0
1,815,815. LIG강촌아파트 103동앞,2,0,2,7,911.13,7.52,32395.79,312,1
1,815,815. LIG강촌아파트 103동앞,2,2,1,1,14.41,0.15,650.0,3,0
1,815,815. LIG강촌아파트 103동앞,2,2,2,1,21.88,0.2,850.0,10,1
1,815,815. LIG강촌아파트 103동앞,2,2,3,6,424.14,4.13,17797.29,152,1
1,815,815. LIG강촌아파트 103동앞,2,2,4,3,277.0,2.64,11410.0,119,0
1,815,815. LIG강촌아파트 103동앞,2,2,5,2,35.58,0.36,1536.83,18,0
1,815,815. LIG강촌아파트 103동앞,2,2,0,1,26.39,0.28,1190.0,21,0
1,815,815. LIG강촌아파트 103동앞,2,1,1,6,258.42,2.24,9652.47,139,0
1,815,815. LIG강촌아파트 103동앞,2,1,2,8,719.22,6.08,26186.86,269,1
1,815,815. LIG강촌아파트 103동앞,2,1,3,5,802.52,6.16,26527.32,199,1
1,815,815. LIG강촌아파트 103동앞,2,1,4,1,126.18,1.01,4364.76,31,0
1,815,815. LIG강촌아파트 103동앞,2,1,5,2,453.92,3.96,17060.0,133,0
1,815,815. LIG강촌아파트 103동앞,2,1,0,7,423.48,3.44,14875.56,236,0
1,815,815. LIG강촌아파트 103동앞,3,0,2,51,1748.14,13.99,60219.32,691,1
1,815,815. LIG강촌아파트 103동앞,3,0,3,10,537.54,4.82,20788.16,369,1
1,815,815. LIG강촌아파트 103동앞,3,0,4,37,3486.32,28.04,120792.09,858,0
1,815,815. LIG강촌아파트 103동앞,3,0,5,11,394.58,3.41,14712.88,286,0
1,815,815. LIG강촌아파트 103동앞,3,0,6,8,387.05,2.73,11772.68,145,0
1,815,815. LIG강촌아파트 103동앞,3,0,0,5,182.97,1.56,6733.57,42,0
1,815,815. LIG강촌아파트 103동앞,3,0,3,6,554.23,4.98,21531.71,325,1
1,815,815. LIG강촌아파트 103동앞,3,0,6,1,28.82,0.28,1193.18,8,0
1,815,815. LIG강촌아파트 103동앞,3,2,1,2,77.62,0.81,3500.0,72,0
1,815,815. LIG강촌아파트 103동앞,3,2,2,30,1097.67,11.23,48419.76,590,1
1,815,815. LIG강촌아파트 103동앞,3,2,3,8,116.8,1.24,5363.18,53,1
1,815,815. LIG강촌아파트 103동앞,3,2,4,9,375.24,4.07,17495.17,248,0
1,815,815. LIG강촌아파트 103동앞,3,2,5,48,2336.88,25.52,109949.5,1608,0
1,815,815. LIG강촌아파트 103동앞,3,2,0,8,1546.06,17.41,75080.0,506,0
1,815,815. LIG강촌아파트 103동앞,3,1,1,3,661.07,6.09,26228.7,142,0
1,815,815. LIG강촌아파트 103동앞,3,1,2,47,1703.65,13.7,58955.65,646,1
1,815,815. LIG강촌아파트 103동앞,3,1,3,38,1056.65,8.17,35240.0,587,1
1,815,815. LIG강촌아파트 103동앞,3,1,4,20,1111.45,9.01,38873.71,335,0
1,815,815. LIG강촌아파트 103동앞,3,1,5,44,4064.47,33.66,145015.04,1198,0
1,815,815. LIG강촌아파트 103동앞,3,1,6,7,363.83,2.9,12501.47,113,0
1,815,815. LIG강촌아파트 103동앞,3,1,7,1,16.66,0.15,647.14,5,0
1,815,815. LIG강촌아파트 103동앞,3,1,0,13,905.97,6.34,27326.13,380,0
1,816,816. 신용산역 6번출구 앞,0,0,2,2,289.54,2.02,8704.15,76,1
1,816,816. 신용산역 6번출구 앞,1,0,0,7,325.75,2.94,12655.65,165,0
1,816,816. 신용산역 6번출구 앞,2,0,2,15,634.31,5.25,22629.79,341,1
1,816,816. 신용산역 6번출구 앞,2,0,3,9,385.19,3.45,14876.32,338,1
1,816,816. 신용산역 6번출구 앞,2,0,4,1,126.38,0.85,3668.33,25,0
1,816,816. 신용산역 6번출구 앞,2,0,0,1,67.35,0.66,2834.75,21,0
1,816,816. 신용산역 6번출구 앞,2,0,2,1,72.23,0.53,2280.0,18,1
1,816,816. 신용산역 6번출구 앞,2,0,3,1,73.6,0.57,2478.0,17,1
1,816,816. 신용산역 6번출구 앞,2,2,2,8,528.23,5.0,21556.14,248,1
1,816,816. 신용산역 6번출구 앞,2,2,3,7,431.5,3.92,16908.46,140,1
1,816,816. 신용산역 6번출구 앞,2,2,0,1,20.08,0.18,780.0,5,0
1,816,816. 신용산역 6번출구 앞,2,1,1,2,151.47,1.04,4500.0,44,0
1,816,816. 신용산역 6번출구 앞,2,1,2,13,1615.06,12.5,53842.77,474,1
1,816,816. 신용산역 6번출구 앞,2,1,3,8,527.33,3.62,15609.73,143,1
1,816,816. 신용산역 6번출구 앞,2,1,4,3,182.4,1.33,5750.0,53,0
1,816,816. 신용산역 6번출구 앞,2,1,5,2,58.24,0.4,1710.0,35,0
1,816,816. 신용산역 6번출구 앞,2,1,6,1,289.06,2.61,11230.0,86,0
1,816,816. 신용산역 6번출구 앞,2,1,0,4,53.22,0.47,2026.0,58,0
1,816,816. 신용산역 6번출구 앞,3,0,2,44,1683.53,15.9,68503.88,773,1
1,816,816. 신용산역 6번출구 앞,3,0,3,99,4004.0,39.6,170610.32,1820,1
1,816,816. 신용산역 6번출구 앞,3,0,4,23,1233.0,9.4,40558.31,517,0
1,816,816. 신용산역 6번출구 앞,3,0,5,30,3139.43,22.61,97527.49,877,0
1,816,816. 신용산역 6번출구 앞,3,0,6,14,783.96,6.24,26831.78,232,0
1,816,816. 신용산역 6번출구 앞,3,0,0,2,18.39,0.13,580.5,22,0
1,816,816. 신용산역 6번출구 앞,3,0,2,3,37.22,0.39,1641.05,8,1
1,816,816. 신용산역 6번출구 앞,3,0,3,12,251.35,2.13,9199.32,86,1
1,816,816. 신용산역 6번출구 앞,3,2,2,46,1048.57,10.78,46410.42,586,1
1,816,816. 신용산역 6번출구 앞,3,2,3,53,2149.88,25.29,108917.61,1482,1
1,816,816. 신용산역 6번출구 앞,3,2,4,22,899.78,8.84,38147.44,459,0
1,816,816. 신용산역 6번출구 앞,3,2,5,8,262.25,2.81,12087.37,248,0
1,816,816. 신용산역 6번출구 앞,3,2,6,1,12.36,0.11,480.0,4,0
1,816,816. 신용산역 6번출구 앞,3,2,0,14,177.73,1.61,6972.43,112,0
1,816,816. 신용산역 6번출구 앞,3,1,2,54,1865.0,14.87,64002.49,541,1
1,816,816. 신용산역 6번출구 앞,3,1,3,82,3531.97,27.66,119356.77,1537,1
1,816,816. 신용산역 6번출구 앞,3,1,4,59,3160.78,23.85,102882.1,1110,0
1,816,816. 신용산역 6번출구 앞,3,1,5,24,1080.37,9.25,39858.37,645,0
1,816,816. 신용산역 6번출구 앞,3,1,6,6,498.14,4.23,18206.36,189,0
1,816,816. 신용산역 6번출구 앞,3,1,7,2,38.02,0.37,1600.0,35,0
1,816,816. 신용산역 6번출구 앞,3,1,0,4,155.79,1.38,5912.5,93,0
1,817,817. 삼각지역 4번출구 앞,1,0,0,3,72.01,0.65,2797.53,66,0
1,817,817. 삼각지역 4번출구 앞,2,0,2,11,612.92,4.53,19556.94,228,1
1,817,817. 삼각지역 4번출구 앞,2,0,3,5,719.0,5.36,23101.9,158,1
1,817,817. 삼각지역 4번출구 앞,2,2,2,6,153.09,1.75,7573.99,123,1
1,817,817. 삼각지역 4번출구 앞,2,2,3,1,35.26,0.32,1370.0,14,1
1,817,817. 삼각지역 4번출구 앞,2,2,4,3,84.56,0.9,3876.48,72,0
1,817,817. 삼각지역 4번출구 앞,2,2,0,2,19.31,0.17,750.0,25,0
1,817,817. 삼각지역 4번출구 앞,2,1,1,1,55.3,0.46,1995.04,40,0
1,817,817. 삼각지역 4번출구 앞,2,1,2,10,921.34,7.49,32223.28,306,1
1,817,817. 삼각지역 4번출구 앞,2,1,3,5,173.8,1.26,5440.69,232,1
1,817,817. 삼각지역 4번출구 앞,2,1,4,1,237.12,1.16,4990.0,47,0
1,817,817. 삼각지역 4번출구 앞,2,1,0,8,358.92,3.08,13260.1,148,0
1,817,817. 삼각지역 4번출구 앞,3,0,2,50,953.65,8.5,36622.0,722,1
1,817,817. 삼각지역 4번출구 앞,3,0,3,87,1772.24,16.14,69670.46,1168,1
1,817,817. 삼각지역 4번출구 앞,3,0,4,4,100.4,0.94,4051.85,100,0
1,817,817. 삼각지역 4번출구 앞,3,0,5,7,991.3,7.43,32029.5,351,0
1,817,817. 삼각지역 4번출구 앞,3,0,6,20,316.65,2.45,10586.5,229,0
1,817,817. 삼각지역 4번출구 앞,3,0,0,4,32.08,0.31,1350.0,31,0
1,817,817. 삼각지역 4번출구 앞,3,0,2,6,46.64,0.39,1664.45,20,1
1,817,817. 삼각지역 4번출구 앞,3,0,3,9,664.66,7.47,32195.28,307,1
1,817,817. 삼각지역 4번출구 앞,3,0,4,2,55.88,0.52,2240.0,106,0
1,817,817. 삼각지역 4번출구 앞,3,2,1,1,23.83,0.27,1180.0,9,0
1,817,817. 삼각지역 4번출구 앞,3,2,2,49,868.27,9.18,39513.33,574,1
1,817,817. 삼각지역 4번출구 앞,3,2,3,94,1519.51,16.5,71208.87,1116,1
1,817,817. 삼각지역 4번출구 앞,3,2,4,4,36.21,0.36,1507.54,13,0
1,817,817. 삼각지역 4번출구 앞,3,2,5,1,8.75,0.08,340.0,2,0
1,817,817. 삼각지역 4번출구 앞,3,2,0,2,44.23,0.44,1930.0,15,0
1,817,817. 삼각지역 4번출구 앞,3,1,2,12,278.58,2.42,10428.95,80,1
1,817,817. 삼각지역 4번출구 앞,3,1,3,74,1918.38,15.63,67379.12,725,1
1,817,817. 삼각지역 4번출구 앞,3,1,4,13,280.04,2.25,9675.73,367,0
1,817,817. 삼각지역 4번출구 앞,3,1,5,11,772.23,5.93,25624.48,276,0
1,817,817. 삼각지역 4번출구 앞,3,1,6,1,76.19,0.69,2960.0,36,0
1,817,817. 삼각지역 4번출구 앞,3,1,0,14,874.11,6.04,26081.19,196,0
1,818,818. 숙명여대 입구 교차로,0,1,4,2,281.62,2.07,8889.59,63,0
1,818,818. 숙명여대 입구 교차로,1,0,0,11,1070.05,9.64,41571.85,451,0
1,818,818. 숙명여대 입구 교차로,2,0,2,17,862.29,7.6,32732.15,455,1
1,818,818. 숙명여대 입구 교차로,2,0,3,3,357.74,2.7,11619.04,131,1
1,818,818. 숙명여대 입구 교차로,2,2,2,11,287.82,2.73,11767.36,256,1
1,818,818. 숙명여대 입구 교차로,2,2,0,2,91.97,0.81,3493.58,29,0
1,818,818. 숙명여대 입구 교차로,2,1,1,5,192.18,1.88,8114.11,87,0
1,818,818. 숙명여대 입구 교차로,2,1,2,12,851.29,7.38,31825.89,468,1
1,818,818. 숙명여대 입구 교차로,2,1,3,2,160.54,1.29,5580.0,46,1
1,818,818. 숙명여대 입구 교차로,2,1,0,5,273.58,2.39,10295.63,119,0
1,818,818. 숙명여대 입구 교차로,3,0,2,55,2751.0,22.07,95177.16,788,1
1,818,818. 숙명여대 입구 교차로,3,0,3,18,984.41,7.59,32673.37,254,1
1,818,818. 숙명여대 입구 교차로,3,0,4,61,4058.17,34.17,147380.9,1633,0
1,818,818. 숙명여대 입구 교차로,3,0,5,15,345.85,3.11,13458.61,161,0
1,818,818. 숙명여대 입구 교차로,3,0,2,2,8.57,0.07,318.33,13,1
1,818,818. 숙명여대 입구 교차로,3,0,3,8,91.49,0.8,3433.99,123,1
1,818,818. 숙명여대 입구 교차로,3,0,4,1,86.13,0.87,3750.0,32,0
1,818,818. 숙명여대 입구 교차로,3,2,1,2,10.73,0.11,475.49,36,0
1,818,818. 숙명여대 입구 교차로,3,2,2,44,1686.07,14.94,64431.14,611,1
1,818,818. 숙명여대 입구 교차로,3,2,3,19,622.66,6.48,27937.91,297,1
1,818,818. 숙명여대 입구 교차로,3,2,4,37,730.72,7.71,33254.67,377,0
1,818,818. 숙명여대 입구 교차로,3,2,5,10,2136.79,19.83,85493.71,578,0
1,818,818. 숙명여대 입구 교차로,3,2,0,11,316.49,3.43,14797.62,245,0
1,818,818. 숙명여대 입구 교차로,3,1,1,4,140.27,1.23,5299.99,61,0
1,818,818. 숙명여대 입구 교차로,3,1,2,58,2913.03,24.6,106177.26,1001,1
1,818,818. 숙명여대 입구 교차로,3,1,3,88,3804.4,29.48,127052.81,1036,1
1,818,818. 숙명여대 입구 교차로,3,1,4,76,3867.83,36.59,157684.49,1625,0
1,818,818. 숙명여대 입구 교차로,3,1,5,87,11138.05,82.8,356842.11,8781,0
1,818,818. 숙명여대 입구 교차로,3,1,0,23,960.56,7.14,30693.15,266,0
1,819,819. 선린인터넷 고등학교,0,0,1,3,91.52,0.66,2818.53,156,0
1,819,819. 선린인터넷 고등학교,1,0,0,5,527.0,4.75,20473.87,208,0
1,819,819. 선린인터넷 고등학교,2,0,2,17,1085.53,10.31,44461.27,536,1
1,819,819. 선린인터넷 고등학교,2,0,3,7,113.4,1.02,4400.0,237,1
1,819,819. 선린인터넷 고등학교,2,0,4,2,81.54,0.69,2953.08,22,0
1,819,819. 선린인터넷 고등학교,2,0,0,1,45.71,0.34,1480.0,17,0
1,819,819. 선린인터넷 고등학교,2,0,2,2,194.83,2.29,9838.51,77,1
1,819,819. 선린인터넷 고등학교,2,0,3,1,26.34,0.25,1072.84,9,1
1,819,819. 선린인터넷 고등학교,2,2,2,8,207.82,2.28,9832.76,235,1
1,819,819. 선린인터넷 고등학교,2,2,3,4,218.01,1.96,8469.81,78,1
1,819,819. 선린인터넷 고등학교,2,1,1,3,368.08,3.32,14300.0,252,0
1,819,819. 선린인터넷 고등학교,2,1,2,15,592.76,4.34,18663.51,279,1
1,819,819. 선린인터넷 고등학교,2,1,3,9,597.36,4.99,21516.45,273,1
1,819,819. 선린인터넷 고등학교,2,1,4,3,94.29,0.73,3149.49,57,0
1,819,819. 선린인터넷 고등학교,2,1,0,1,321.09,2.35,10135.56,138,0
1,819,819. 선린인터넷 고등학교,3,0,2,51,1201.07,10.7,46080.06,520,1
1,819,819. 선린인터넷 고등학교,3,0,3,13,893.91,7.0,30201.91,393,1
1,819,819. 선린인터넷 고등학교,3,0,4,24,968.47,7.24,31123.27,492,0
1,819,819. 선린인터넷 고등학교,3,0,5,11,470.86,4.41,18966.07,321,0
1,819,819. 선린인터넷 고등학교,3,0,6,1,34.24,0.25,1080.9,15,0
1,819,819. 선린인터넷 고등학교,3,0,1,1,41.38,0.4,1741.42,12,0
1,819,819. 선린인터넷 고등학교,3,0,3,5,194.64,1.76,7590.0,79,1
1,819,819. 선린인터넷 고등학교,3,0,4,4,158.84,1.43,6161.32,52,0
1,819,819. 선린인터넷 고등학교,3,2,1,5,121.74,1.25,5393.55,80,0
1,819,819. 선린인터넷 고등학교,3,2,2,29,877.61,9.37,40420.24,593,1
1,819,819. 선린인터넷 고등학교,3,2,3,15,848.61,8.67,37441.7,383,1
1,819,819. 선린인터넷 고등학교,3,2,4,15,600.72,5.42,23337.81,459,0
1,819,819. 선린인터넷 고등학교,3,2,5,6,703.97,6.58,28340.0,337,0
1,819,819. 선린인터넷 고등학교,3,2,6,2,63.28,0.59,2531.34,21,0
1,819,819. 선린인터넷 고등학교,3,2,0,17,622.49,6.22,26795.07,394,0
1,819,819. 선린인터넷 고등학교,3,1,2,14,564.0,4.44,19153.91,141,1
1,819,819. 선린인터넷 고등학교,3,1,3,55,2620.17,17.71,76289.79,1598,1
1,819,819. 선린인터넷 고등학교,3,1,4,20,860.05,6.97,30085.03,370,0
1,819,819. 선린인터넷 고등학교,3,1,5,42,3516.66,27.21,117336.43,2108,0
1,819,819. 선린인터넷 고등학교,3,1,6,7,90.69,0.83,3528.59,64,0
1,819,819. 선린인터넷 고등학교,3,1,7,1,62.9,0.48,2090.0,30,0
1,819,819. 선린인터넷 고등학교,3,1,0,19,648.46,5.8,25061.12,231,0
1,820,820. 청파동입구 교차로,1,0,0,5,362.07,3.27,14066.35,159,0
1,820,820. 청파동입구 교차로,2,0,2,7,178.69,1.57,6826.66,235,1
1,820,820. 청파동입구 교차로,2,0,3,2,70.41,0.74,3187.15,53,1
1,820,820. 청파동입구 교차로,2,0,4,4,287.79,2.25,9690.0,174,0
1,820,820. 청파동입구 교차로,2,0,2,1,52.29,0.32,1390.0,8,1
1,820,820. 청파동입구 교차로,2,2,2,6,149.79,1.42,6133.98,131,1
1,820,820. 청파동입구 교차로,2,2,3,2,71.67,0.72,3110.0,29,1
1,820,820. 청파동입구 교차로,2,2,5,1,85.16,0.77,3308.61,38,0
1,820,820. 청파동입구 교차로,2,1,2,8,732.72,5.78,24956.64,291,1
1,820,820. 청파동입구 교차로,2,1,3,4,497.58,4.28,18453.49,112,1
1,820,820. 청파동입구 교차로,2,1,4,1,69.77,0.59,2553.54,14,0
1,820,820. 청파동입구 교차로,2,1,5,1,64.86,0.58,2519.63,24,0
1,820,820. 청파동입구 교차로,2,1,0,1,172.0,1.19,5110.0,32,0
1,820,820. 청파동입구 교차로,3,0,2,34,1477.18,14.14,61035.17,575,1
1,820,820. 청파동입구 교차로,3,0,3,5,203.64,1.37,5852.23,73,1
1,820,820. 청파동입구 교차로,3,0,4,11,466.33,3.68,15852.03,216,0
1,820,820. 청파동입구 교차로,3,0,5,27,877.43,6.87,29679.17,239,0
1,820,820. 청파동입구 교차로,3,0,0,4,47.27,0.35,1510.85,19,0
1,820,820. 청파동입구 교차로,3,0,2,6,82.45,0.64,2776.12,42,1
1,820,820. 청파동입구 교차로,3,0,3,2,26.6,0.17,730.0,71,1
1,820,820. 청파동입구 교차로,3,0,4,2,122.5,1.11,4810.0,40,0
1,820,820. 청파동입구 교차로,3,0,5,1,67.92,0.53,2286.71,14,0
1,820,820. 청파동입구 교차로,3,2,2,30,536.9,4.98,21515.4,274,1
1,820,820. 청파동입구 교차로,3,2,3,39,1559.82,16.84,72677.04,809,1
1,820,820. 청파동입구 교차로,3,2,4,7,218.26,2.21,9535.92,69,0
1,820,820. 청파동입구 교차로,3,2,5,8,460.34,4.16,17935.39,281,0
1,820,820. 청파동입구 교차로,3,2,0,1,12.48,0.15,630.21,6,0
1,820,820. 청파동입구 교차로,3,1,1,1,15.15,0.1,450.0,2,0
1,820,820. 청파동입구 교차로,3,1,2,24,951.5,7.8,33635.07,346,1
1,820,820. 청파동입구 교차로,3,1,3,36,1472.05,11.68,50523.72,666,1
1,820,820. 청파동입구 교차로,3,1,4,48,2182.44,17.38,74944.73,745,0
1,820,820. 청파동입구 교차로,3,1,5,8,445.97,3.3,14244.88,529,0
1,820,820. 청파동입구 교차로,3,1,6,16,601.15,5.45,23461.93,332,0
1,820,820. 청파동입구 교차로,3,1,7,20,402.93,3.61,15654.48,1759,0
1,820,820. 청파동입구 교차로,3,1,0,17,984.7,8.63,37166.38,439,0
1,822,822. 이촌1동 마을공원,1,0,0,2,115.68,1.04,4494.15,82,0
1,822,822. 이촌1동 마을공원,2,0,2,4,93.67,0.84,3608.85,23,1
1,822,822. 이촌1동 마을공원,2,0,3,1,2.64,0.03,111.2,3,1
1,822,822. 이촌1동 마을공원,2,0,4,1,27.6,0.28,1222.83,54,0
1,822,822. 이촌1동 마을공원,2,2,2,2,56.73,0.59,2516.22,14,1
1,822,822. 이촌1동 마을공원,2,2,3,1,290.23,2.62,11275.29,59,1
1,822,822. 이촌1동 마을공원,2,2,0,5,192.56,1.74,7481.14,62,0
1,822,822. 이촌1동 마을공원,2,1,1,2,92.11,0.86,3671.8,106,0
1,822,822. 이촌1동 마을공원,2,1,2,5,105.85,1.0,4328.06,29,1
1,822,822. 이촌1동 마을공원,2,1,3,5,469.63,3.25,14020.46,78,1
1,822,822. 이촌1동 마을공원,2,1,0,1,132.98,1.07,4600.0,324,0
1,822,822. 이촌1동 마을공원,3,0,2,24,1615.18,14.72,63430.37,440,1
1,822,822. 이촌1동 마을공원,3,0,3,7,384.95,2.73,11800.0,120,1
1,822,822. 이촌1동 마을공원,3,0,4,4,186.71,1.38,5968.12,61,0
1,822,822. 이촌1동 마을공원,3,0,5,4,36.04,0.35,1500.0,67,0
1,822,822. 이촌1동 마을공원,3,0,6,2,49.23,0.42,1776.36,11,0
1,822,822. 이촌1동 마을공원,3,0,0,2,101.62,0.93,3980.06,30,0
1,822,822. 이촌1동 마을공원,3,0,4,1,26.95,0.24,1047.02,9,0
1,822,822. 이촌1동 마을공원,3,2,2,3,172.4,1.49,6430.0,55,1
1,822,822. 이촌1동 마을공원,3,2,3,3,6.19,0.08,340.0,4,1
1,822,822. 이촌1동 마을공원,3,2,4,4,219.59,2.28,9831.87,88,0
1,822,822. 이촌1동 마을공원,3,2,5,3,191.71,1.9,8200.0,58,0
1,822,822. 이촌1동 마을공원,3,2,6,2,64.44,0.52,2260.26,21,0
1,822,822. 이촌1동 마을공원,3,2,0,1,64.61,0.58,2510.0,18,0
1,822,822. 이촌1동 마을공원,3,1,2,3,105.57,0.9,3899.64,47,1
1,822,822. 이촌1동 마을공원,3,1,3,10,176.83,1.55,6677.99,50,1
1,822,822. 이촌1동 마을공원,3,1,4,7,428.99,3.28,14140.14,209,0
1,822,822. 이촌1동 마을공원,3,1,5,4,85.53,0.79,3423.39,27,0
1,822,822. 이촌1동 마을공원,3,1,6,14,222.46,2.17,9336.17,152,0
1,822,822. 이촌1동 마을공원,3,1,0,11,431.19,3.44,14825.85,150,0
1,823,823. 효창동주민센터 앞,1,0,0,3,256.37,2.31,9960.0,143,0
1,823,823. 효창동주민센터 앞,2,0,1,1,75.49,0.68,2932.63,23,0
1,823,823. 효창동주민센터 앞,2,0,2,2,240.93,1.96,8450.03,67,1
1,823,823. 효창동주민센터 앞,2,0,2,1,95.36,0.8,3440.0,30,1
1,823,823. 효창동주민센터 앞,2,2,2,2,32.05,0.29,1245.13,21,1
